team_id,game_length,fouls_committed,fouls_3q_committed,opp_tib,opp_3q_tib,ft_allowed,ft_3q_allowed,fouls_against,fouls_3q_against,own_tib,own_3q_tib,ft_gained,ft_3q_gained,win,opp_percent_tib,own_percent_tib,opp_percent_3q_tib,own_percent_3q_tib,game_id,off_points_p,off_poss_p,def_points_p,def_poss_p,off_points_np,off_poss_np,def_points_np,def_poss_np
1610612752,2880,20,15,852,510,4,2,20,16,622,598,0,0,1,0.29583333333333334,0.21597222222222223,0.2361111111111111,0.27685185185185185,0022000036,38,23.58016,42,29.31904,92,77.80672,70,70.97471999999999
1610612749,2880,20,16,622,598,0,0,20,15,852,510,4,2,0,0.21597222222222223,0.29583333333333334,0.27685185185185185,0.2361111111111111,0022000036,42,29.31904,38,23.58016,70,70.97471999999999,92,77.80672
1610612754,2880,20,15,804,621,8,6,16,12,618,500,2,0,1,0.2791666666666667,0.21458333333333332,0.2875,0.23148148148148148,0022000037,29,24.790399999999998,37,31.15392,79,75.3472,70,67.96864
1610612738,2880,16,12,618,500,2,0,20,15,804,621,8,6,0,0.21458333333333332,0.2791666666666667,0.23148148148148148,0.2875,0022000037,37,31.15392,29,24.790399999999998,70,67.96864,79,75.3472
1610612741,2880,20,14,431,229,2,2,20,12,900,363,6,2,0,0.14965277777777777,0.3125,0.10601851851851851,0.16805555555555557,0022000038,53,35.48736,30,20.22272,75,78.35328,99,96.11648
1610612744,2880,20,12,900,363,6,2,20,14,431,229,2,2,1,0.3125,0.14965277777777777,0.16805555555555557,0.10601851851851851,0022000038,30,20.22272,53,35.48736,99,96.11648,75,78.35328
1610612758,2880,19,15,722,442,2,2,18,13,529,363,0,0,0,0.25069444444444444,0.18368055555555557,0.20462962962962963,0.16805555555555557,0022000039,16,20.14464,36,26.00064,84,76.47936,83,72.41919999999999
1610612756,2880,18,13,529,363,0,0,19,15,722,442,2,2,1,0.18368055555555557,0.25069444444444444,0.16805555555555557,0.20462962962962963,0022000039,36,26.00064,16,20.14464,83,72.41919999999999,84,76.47936
1610612747,2880,16,12,704,648,2,2,19,15,528,503,4,4,1,0.24444444444444444,0.18333333333333332,0.3,0.23287037037037037,0022000040,22,18.38784,32,27.288960000000003,105,88.89408,59,79.2512
1610612750,2880,19,15,528,503,4,4,16,12,704,648,2,2,0,0.18333333333333332,0.24444444444444444,0.23287037037037037,0.3,0022000040,32,27.288960000000003,22,18.38784,59,79.2512,105,88.89408
1610612737,2880,19,16,962,962,6,6,24,16,784,621,12,4,1,0.33402777777777776,0.2722222222222222,0.44537037037037036,0.2875,0022000041,44,31.153919999999996,39,35.29216,84,67.50016,81,61.8784
1610612765,2880,24,16,784,621,12,4,19,16,962,962,6,6,0,0.2722222222222222,0.33402777777777776,0.2875,0.44537037037037036,0022000041,39,35.29216,44,31.153919999999996,81,61.8784,84,67.50016
1610612751,3180,19,12,460,398,4,0,15,11,413,351,0,0,0,0.14465408805031446,0.129874213836478,0.18425925925925926,0.1625,0022000042,17,18.85632,23,19.36384,94,89.94816,93,91.66592
1610612763,3180,15,11,413,351,0,0,19,12,460,398,4,0,1,0.129874213836478,0.14465408805031446,0.1625,0.18425925925925926,0022000042,23,19.36384,17,18.85632,93,91.66592,94,89.94816
1610612760,2880,15,10,467,56,0,0,17,13,778,583,4,4,0,0.16215277777777778,0.2701388888888889,0.025925925925925925,0.26990740740740743,0022000043,28,28.38208,19,15.38176,81,71.52127999999999,91,82.3744
1610612762,2880,17,13,778,583,4,4,15,10,467,56,0,0,1,0.2701388888888889,0.16215277777777778,0.26990740740740743,0.025925925925925925,0022000043,19,15.38176,28,28.38208,91,82.3744,81,71.52127999999999
1610612743,2880,17,9,548,64,2,0,24,18,1296,1049,10,6,1,0.19027777777777777,0.45,0.02962962962962963,0.48564814814814816,0022000044,61,50.556799999999996,31,22.29184,63,51.025279999999995,80,81.28128
1610612745,2880,24,18,1296,1049,10,6,17,9,548,64,2,0,0,0.45,0.19027777777777777,0.48564814814814816,0.02962962962962963,0022000044,31,22.29184,61,50.556799999999996,80,81.28128,63,51.025279999999995
1610612747,2880,13,12,209,209,2,2,16,13,724,641,0,0,0,0.07256944444444445,0.2513888888888889,0.09675925925925925,0.2967592592592593,0022000045,30,29.240959999999998,9,6.59776,77,71.20896,106,91.58784
1610612757,2880,16,13,724,641,0,0,13,12,209,209,2,2,1,0.2513888888888889,0.07256944444444445,0.2967592592592593,0.09675925925925925,0022000045,9,6.59776,30,29.240959999999998,106,91.58784,77,71.20896
1610612739,2880,16,12,727,604,2,2,17,12,447,346,2,2,0,0.25243055555555555,0.15520833333333334,0.2796296296296296,0.16018518518518518,0022000046,17,16.12352,25,25.88352,72,79.21216,70,70.97471999999999
1610612752,2880,17,12,447,346,2,2,16,12,727,604,2,2,1,0.15520833333333334,0.25243055555555555,0.16018518518518518,0.2796296296296296,0022000046,25,25.88352,17,16.12352,70,70.97471999999999,72,79.21216
1610612765,2880,25,18,937,650,10,8,25,20,844,644,2,2,0,0.32534722222222223,0.29305555555555557,0.30092592592592593,0.29814814814814816,0022000047,45,38.96192,44,41.421440000000004,61,62.30784,72,62.8544
1610612744,2880,25,20,844,644,2,2,25,18,937,650,10,8,1,0.29305555555555557,0.32534722222222223,0.29814814814814816,0.30092592592592593,0022000047,44,41.421440000000004,45,38.96192,72,62.8544,61,62.30784
1610612754,2880,24,14,1193,718,12,6,15,12,504,504,0,0,0,0.41423611111111114,0.175,0.33240740740740743,0.23333333333333334,0022000048,32,20.144640000000003,47,43.06112,79,78.4704,69,52.86016
1610612738,2880,15,12,504,504,0,0,24,14,1193,718,12,6,1,0.175,0.41423611111111114,0.23333333333333334,0.33240740740740743,0022000048,47,43.06112,32,20.144640000000003,69,52.86016,79,78.4704
1610612755,2880,12,9,120,120,2,2,24,15,982,644,18,10,1,0.041666666666666664,0.34097222222222223,0.05555555555555555,0.29814814814814816,0022000049,48,40.992000000000004,16,6.71488,52,63.94752,77,96.89728
1610612761,2880,24,15,982,644,18,10,12,9,120,120,2,2,0,0.34097222222222223,0.041666666666666664,0.29814814814814816,0.05555555555555555,0022000049,16,6.71488,48,40.992000000000004,77,96.89728,52,63.94752
1610612764,2880,25,19,920,870,14,8,21,14,955,597,4,2,0,0.3194444444444444,0.3315972222222222,0.4027777777777778,0.2763888888888889,0022000050,39,36.26816,44,36.65856,68,67.61728,71,70.77952
1610612741,2880,21,14,955,597,4,2,25,19,920,870,14,8,1,0.3315972222222222,0.3194444444444444,0.2763888888888889,0.4027777777777778,0022000050,44,36.65856,39,36.26816,71,70.77952,68,67.61728
1610612748,2880,14,12,829,712,2,2,21,13,492,256,2,0,0,0.2878472222222222,0.17083333333333334,0.3296296296296296,0.11851851851851852,0022000051,19,16.9824,43,30.99776,78,85.41952,101,72.06783999999999
1610612749,2880,21,13,492,256,2,0,14,12,829,712,2,2,1,0.17083333333333334,0.2878472222222222,0.11851851851851852,0.3296296296296296,0022000051,43,30.99776,19,16.9824,101,72.06783999999999,78,85.41952
1610612760,2880,17,13,353,292,6,4,19,11,661,112,4,0,0,0.12256944444444444,0.22951388888888888,0.13518518518518519,0.05185185185185185,0022000052,22,24.12672,16,14.60096,85,78.70464,102,84.99008
1610612753,2880,19,11,661,112,4,0,17,13,353,292,6,4,1,0.22951388888888888,0.12256944444444444,0.05185185185185185,0.13518518518518519,0022000052,16,14.60096,22,24.12672,102,84.99008,85,78.70464
1610612756,2880,18,12,659,293,4,0,12,11,527,527,6,6,1,0.22881944444444444,0.1829861111111111,0.13564814814814816,0.2439814814814815,0022000053,31,16.9824,25,22.8384,80,71.20895999999999,61,68.82751999999999
1610612740,2880,12,11,527,527,6,6,18,12,659,293,4,0,0,0.1829861111111111,0.22881944444444444,0.2439814814814815,0.13564814814814816,0022000053,25,22.8384,31,16.9824,61,68.82751999999999,80,71.20895999999999
1610612746,2880,18,12,648,351,2,0,14,12,680,622,0,0,1,0.225,0.2361111111111111,0.1625,0.287962962962963,0022000054,35,25.336959999999998,20,21.12064,89,73.27808,81,75.97184
1610612750,2880,14,12,680,622,0,0,18,12,648,351,2,0,0,0.2361111111111111,0.225,0.287962962962963,0.1625,0022000054,20,21.12064,35,25.336959999999998,81,75.97184,89,73.27808
1610612758,2880,18,16,769,769,10,10,17,12,480,275,4,2,1,0.2670138888888889,0.16666666666666666,0.3560185185185185,0.12731481481481483,0022000055,32,22.17472,36,29.43616,93,77.06496,79,69.92063999999999
1610612743,2880,17,12,480,275,4,2,18,16,769,769,10,10,0,0.16666666666666666,0.2670138888888889,0.12731481481481483,0.3560185185185185,0022000055,36,29.43616,32,22.17472,79,69.92063999999999,93,77.06496
1610612738,2880,21,16,803,334,4,4,12,10,190,82,2,2,1,0.27881944444444445,0.06597222222222222,0.15462962962962962,0.03796296296296296,0022000056,14,8.862079999999999,38,37.79072,112,91.82208,69,71.52127999999999
1610612763,2880,12,10,190,82,2,2,21,16,803,334,4,4,0,0.06597222222222222,0.27881944444444445,0.03796296296296296,0.15462962962962962,0022000056,38,37.79072,14,8.862079999999999,69,71.52127999999999,112,91.82208
1610612751,2880,24,15,1136,712,6,4,18,11,358,153,6,0,1,0.39444444444444443,0.12430555555555556,0.3296296296296296,0.07083333333333333,0022000057,22,15.57696,58,43.17824,123,90.92416,83,63.59616
1610612737,2880,18,11,358,153,6,0,24,15,1136,712,6,4,0,0.12430555555555556,0.39444444444444443,0.07083333333333333,0.3296296296296296,0022000057,58,43.17824,22,15.57696,83,63.59616,123,90.92416
1610612748,2880,14,10,337,286,0,0,24,15,1039,586,10,2,1,0.11701388888888889,0.3607638888888889,0.13240740740740742,0.2712962962962963,0022000058,55,38.41536,6,15.26464,64,65.78240000000001,102,86.94208
1610612749,2880,24,15,1039,586,10,2,14,10,337,286,0,0,0,0.3607638888888889,0.11701388888888889,0.2712962962962963,0.13240740740740742,0022000058,6,15.26464,55,38.41536,102,86.94208,64,65.78240000000001
1610612742,2880,16,15,517,517,2,2,22,15,1438,860,8,2,0,0.1795138888888889,0.49930555555555556,0.23935185185185184,0.39814814814814814,0022000059,60,55.00736,28,21.31584,39,45.05216,90,80.42240000000001
1610612766,2880,22,15,1438,860,8,2,16,15,517,517,2,2,1,0.49930555555555556,0.1795138888888889,0.39814814814814814,0.23935185185185184,0022000059,28,21.31584,60,55.00736,90,80.42240000000001,39,45.05216
1610612759,2880,17,12,346,284,0,0,23,16,906,584,2,2,0,0.12013888888888889,0.3145833333333333,0.13148148148148148,0.27037037037037037,0022000060,40,33.223040000000005,23,12.453759999999999,67,64.49408,98,85.92704
1610612747,2880,23,16,906,584,2,2,17,12,346,284,0,0,1,0.3145833333333333,0.12013888888888889,0.27037037037037037,0.13148148148148148,0022000060,23,12.453759999999999,40,33.223040000000005,98,85.92704,67,64.49408
1610612746,2880,24,18,1003,731,10,10,15,12,316,316,4,4,1,0.3482638888888889,0.10972222222222222,0.3384259259259259,0.14629629629629629,0022000061,17,11.79008,42,38.92287999999999,111,89.4016,63,61.56608
1610612757,2880,15,12,316,316,4,4,24,18,1003,731,10,10,0,0.10972222222222222,0.3482638888888889,0.14629629629629629,0.3384259259259259,0022000061,42,38.92287999999999,17,11.79008,63,61.56608,111,89.4016
1610612754,2880,18,13,376,280,6,2,21,16,879,606,2,2,1,0.13055555555555556,0.30520833333333336,0.12962962962962962,0.28055555555555556,0022000062,45,32.16896,16,14.0544,74,67.9296,83,83.11616
1610612739,2880,21,16,879,606,2,2,18,13,376,280,6,2,0,0.30520833333333336,0.13055555555555556,0.28055555555555556,0.12962962962962962,0022000062,16,14.0544,45,32.16896,83,83.11616,74,67.9296
1610612764,2880,26,17,1503,1091,6,0,25,18,1253,932,6,2,0,0.521875,0.43506944444444445,0.5050925925925925,0.43148148148148147,0022000063,64,51.84512,75,61.40992,66,52.62592,58,44.97408
1610612741,2880,25,18,1253,932,6,2,26,17,1503,1091,6,0,1,0.43506944444444445,0.521875,0.43148148148148147,0.5050925925925925,0022000063,75,61.40992,64,51.84512,58,44.97408,66,52.62592
